date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:32	2254/2254	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Dec%202025%2012:58:31%20GMT	https://kineticagency.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fkineticagency.xyz%2Fcontacts%2F&format=xml	./site-copy/kineticagency.xyz/wp-json/oembed/1.0/embede11c	(from https://kineticagency.xyz/contacts/)
15:58:33	17018/17018	---MCZ	200	added ('OK')	text/css	etag:W/%2266152b7d-427a%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/contact-page/index.min.css?ver=1.0.3	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/contact-page/index.min4bf4.css	(from https://kineticagency.xyz/contacts/)
15:58:34	1683/1683	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Dec%202025%2012:58:33%20GMT	https://kineticagency.xyz/wp-json/wp/v2/pages/18	./site-copy/kineticagency.xyz/wp-json/wp/v2/pages/18.json	(from https://kineticagency.xyz/contacts/)
15:58:35	624370/624370	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-986f2%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/bg.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/bg.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/cases-page/index.min.css?ver=1.0.3)
15:58:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Dec%202025%2012:58:34%20GMT	https://kineticagency.xyz/?p=18	./site-copy/kineticagency.xyz/index0735.html	(from https://kineticagency.xyz/contacts/)
15:58:36	433627/433627	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-69ddb%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/bg-phone.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/bg-phone.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/cases-page/index.min.css?ver=1.0.3)
15:58:37	569795/569795	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-8b1c3%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/bg-info.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/bg-info.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/cases-page/index.min.css?ver=1.0.3)
15:58:38	395/395	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266152b7d-18b%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/icon-arrow.svg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cases/icon-arrow.svg	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/cases-page/index.min.css?ver=1.0.3)
15:58:40	624370/624370	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-986f2%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cv-form/bg.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cv-form/bg.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:40	268088/268088	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-41738%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cv-form/obj1.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/cv-form/obj1.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:41	138688/138688	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-21dc0%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/bg1.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/bg1.jpg	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:42	174783/174783	---MCZ	200	added ('OK')	image/jpeg	etag:W/%2266152b7d-2aabf%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/bg2.jpg	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/bg2.jpg	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:43	518491/518491	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-7e95b%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/meteor1.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/meteor1.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:44	268088/268088	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-41738%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/meteor2.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/meteor2.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:46	259432/259432	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-3f568%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/station.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/station.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:46	226490/226490	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-374ba%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/obj1.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/obj1.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:47	140529/140529	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-224f1%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/asteroid.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/asteroid.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
15:58:54	4998445/4998445	---MCZ	200	added ('OK')	image/png	etag:W/%2266152b7d-4c452d%22	https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/mars.png	./site-copy/kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/img/five-steps/mars.png	(from https://kineticagency.xyz/wp-content/themes/KINETICAGENCY/assets/css/styles/careers-page/index.min.css?ver=1.0.3)
